"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
194072020,19407,2020,"TX1280100","TX1280100","","N","N",,"I","KARNES CITY","KARNES CITY POLICE DEPT","Karnes City","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3419,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,1,1,0,0,01-JAN-97,01-DEC-20,01-DEC-20,01-JAN-21,01-JAN-21,01-JAN-21,"N","KARNES","Non-MSA","Y","Y","Y"
194082020,19408,2020,"TX1280200","TX1280200","","N","N",,"I","KENEDY","KENEDY PD","Kenedy","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3357,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,0,13,1,1,2,0,0,01-JAN-97,01-OCT-19,01-OCT-19,01-DEC-19,01-DEC-19,01-DEC-19,"N","KARNES","Non-MSA","Y","Y","Y"
194092020,19409,2020,"TX1290000","TX1290000","","N","N",,"I","KAUFMAN","KAUFMAN CO SO KAUFMAN","Kaufman","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",77723,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",79,65,144,12,56,68,0,0,01-JAN-97,01-JUN-09,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","KAUFMAN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
194102020,19410,2020,"TX1290100","TX1290100","","N","N",,"I","FORNEY","FORNEY PD","Forney","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",29366,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",29,2,31,2,13,15,0,0,01-JAN-97,01-MAR-06,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","KAUFMAN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
194112020,19411,2020,"TX1290200","TX1290200","","N","N",,"I","KAUFMAN","KAUFMAN PD","Kaufman","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",7930,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JUL-16,01-JUL-16,01-JUL-16,01-JUL-16,01-JUL-16,"N","KAUFMAN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
194122020,19412,2020,"TX1290300","TX1290300","","N","N",,"I","KEMP","KEMP PD","Kemp","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1259,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,3,0,3,0,0,01-JAN-97,01-JUN-19,01-JUN-19,01-AUG-19,01-AUG-19,01-AUG-19,"N","KAUFMAN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
194132020,19413,2020,"TX1290500","TX1290500","","N","N",,"I","TERRELL","TERRELL PD","Terrell","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",19204,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",39,7,46,3,15,18,0,0,01-JAN-97,01-JUL-14,01-JUN-15,01-JUN-15,01-JUN-15,01-JUN-15,"N","KAUFMAN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
194142020,19414,2020,"TX1290900","TX1290900","","N","N",,"I","CRANDALL","CRANDALL PD","Crandall","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",4147,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,0,15,1,0,1,0,0,01-JAN-97,01-JUL-19,01-JUL-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","KAUFMAN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
194162020,19416,2020,"TX1300000","TX1300000","","N","N",,"I","KENDALL","KENDALL CO SO BOERNE","Kendall","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",27262,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",45,25,70,6,23,29,0,0,01-JAN-97,01-NOV-16,01-NOV-16,01-NOV-16,01-NOV-16,01-NOV-16,"N","KENDALL","San Antonio-New Braunfels, TX","Y","Y","Y"
194172020,19417,2020,"TX1300100","TX1300100","","N","N",,"I","BOERNE","BOERNE PD","Boerne","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",19342,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",37,7,44,5,13,18,0,0,01-JAN-97,01-AUG-16,01-AUG-16,01-AUG-16,01-AUG-16,01-AUG-16,"N","KENDALL","San Antonio-New Braunfels, TX","Y","Y","Y"
194182020,19418,2020,"TX1310000","TX1310000","","N","N",,"I","KENEDY","KENEDY CO SO SARITA","Kenedy","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",402,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,1,11,1,5,6,0,0,01-JAN-97,01-AUG-18,01-AUG-18,01-DEC-18,01-DEC-18,01-DEC-18,"N","KENEDY","Non-MSA","Y","Y","Y"
194212020,19421,2020,"TX1330100","TX1330100","","N","N",,"I","KERRVILLE","KERRVILLE PD","Kerrville","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",23912,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",43,6,49,3,13,16,0,0,01-JAN-97,01-JAN-19,01-JAN-19,01-MAY-19,01-MAY-19,01-MAY-19,"N","KERR","Non-MSA","Y","Y","Y"
194222020,19422,2020,"TX1330500","TX1330500","","N","N",,"I","INGRAM","INGRAM PD INGRAM","Ingram","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1859,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,0,1,1,0,0,01-JAN-97,01-APR-18,01-APR-18,01-JUL-18,01-JUL-18,01-JUL-18,"N","KERR","Non-MSA","Y","Y","Y"
194232020,19423,2020,"TX1340000","TX1340000","","N","N",,"I","KIMBLE","KIMBLE CO SO JUNCTION","Kimble","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",1907,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,4,11,1,1,2,0,0,01-JAN-97,01-JUL-20,01-JUL-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","KIMBLE","Non-MSA","Y","Y","Y"
194242020,19424,2020,"TX1340100","TX1340100","","N","N",,"I","JUNCTION","JUNCTION PD","Junction","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2387,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,0,2,2,0,0,01-JAN-97,01-JAN-19,01-JAN-19,01-MAY-19,01-MAY-19,01-MAY-19,"N","KIMBLE","Non-MSA","Y","Y","Y"
194282020,19428,2020,"TX1370000","TX1370000","","N","N",,"I","KLEBERG","KLEBERG CO SO KINGSVILLE","Kleberg","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",5234,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",23,26,49,3,22,25,0,0,01-JAN-97,01-MAY-20,01-MAY-20,01-NOV-20,01-NOV-20,01-NOV-20,"N","KLEBERG","Non-MSA","Y","Y","Y"
194322020,19432,2020,"TX1380200","TX1380200","","N","N",,"I","KNOX CITY","KNOX CITY PD","Knox City","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1118,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-97,01-JUL-18,01-JUL-18,01-SEP-18,01-SEP-18,01-SEP-18,"N","KNOX","Non-MSA","Y","Y","Y"
194352020,19435,2020,"TX1390200","TX1390200","","N","N",,"I","PARIS","PARIS POLICE DEPART","Paris","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",24801,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",45,3,48,1,20,21,0,0,01-JAN-97,01-JAN-20,01-JAN-20,01-APR-20,01-APR-20,01-APR-20,"N","LAMAR","Non-MSA","Y","Y","Y"
194372020,19437,2020,"TX1391000","TX1391000","","N","N",,"I","RENO, LAMAR COUNTY","RENO POLICE DEPARTMENT","Reno, Lamar County","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3364,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,1,1,0,0,01-JAN-97,01-JAN-16,01-JAN-16,01-JAN-16,01-JAN-16,01-JAN-16,"N","LAMAR","Non-MSA","Y","Y","Y"
194402020,19440,2020,"TX1400300","TX1400300","","N","N",,"I","LITTLEFIELD","LITTLEFIELD PD","Littlefield","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",5786,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,"N","LAMB","Non-MSA","Y","Y","Y"
194422020,19442,2020,"TX1400500","TX1400500","","N","N",,"I","SUDAN","SUDAN PD","Sudan","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",888,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-19,01-JAN-19,01-JAN-20,01-AUG-19,01-AUG-19,"N","LAMB","Non-MSA","Y","Y","Y"
194432020,19443,2020,"TX1410000","TX1410000","","N","N",,"I","LAMPASAS","LAMPASAS CO SO LAMPASAS","Lampasas","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",10728,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",14,6,20,0,12,12,0,0,01-JAN-97,01-JUL-19,01-JUL-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","LAMPASAS","Killeen-Temple, TX","Y","Y","Y"
194442020,19444,2020,"TX1410100","TX1410100","","N","N",,"I","LAMPASAS","LAMPASAS POLICE DEPT","Lampasas","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",8132,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",21,1,22,1,9,10,0,0,01-JAN-97,01-SEP-16,01-SEP-16,01-SEP-16,01-SEP-16,01-SEP-16,"N","LAMPASAS","Killeen-Temple, TX","Y","Y","Y"
194462020,19446,2020,"TX1410800","TX1410800","","N","N",,"I","KEMPNER","KEMPNER POLICE DEPARTMENT","Kempner","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1145,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,1,1,0,0,01-JAN-97,01-JUL-20,01-JUL-20,01-SEP-20,01-AUG-20,01-SEP-20,"N","LAMPASAS","Killeen-Temple, TX","Y","Y","Y"
194492020,19449,2020,"TX1430000","TX1430000","","N","N",,"I","LAVACA","LAVACA CO SO HALLETTSVILLE","Lavaca","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",10630,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",14,6,20,1,14,15,0,0,01-JAN-97,01-JAN-12,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","LAVACA","Non-MSA","Y","Y","Y"
194502020,19450,2020,"TX1430100","TX1430100","","N","N",,"I","HALLETTSVILLE","HALLETTSVILLE PD","Hallettsville","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2645,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,1,1,2,0,0,01-JAN-97,01-MAR-17,01-MAR-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","LAVACA","Non-MSA","Y","Y","Y"
194512020,19451,2020,"TX1430300","TX1430300","","N","N",,"I","YOAKUM","YOAKUM PD","Yoakum","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",5956,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,1,11,2,6,8,0,0,01-JAN-97,01-JAN-19,01-JAN-19,,01-SEP-19,01-SEP-19,"N","DEWITT; LAVACA","Non-MSA","Y","Y","Y"
194522020,19452,2020,"TX1440000","TX1440000","","N","N",,"I","LEE","LEE CO SO GIDDINGS","Lee","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",10901,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",14,13,27,0,11,11,0,0,01-JAN-97,01-SEP-19,01-SEP-19,01-OCT-19,01-OCT-19,01-OCT-19,"N","LEE","Non-MSA","Y","Y","Y"
194532020,19453,2020,"TX1440100","TX1440100","","N","N",,"I","GIDDINGS","GIDDINGS PD","Giddings","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",5126,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,2,13,1,3,4,0,0,01-JAN-97,01-MAY-19,01-MAY-19,01-JUN-19,01-JUN-19,01-JUN-19,"N","LEE","Non-MSA","Y","Y","Y"
194552020,19455,2020,"TX1450000","TX1450000","","N","N",,"I","LEON","LEON CO SO CENTERVILLE","Leon","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",13662,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",20,10,30,5,11,16,0,0,01-JAN-97,01-JAN-18,01-JAN-18,01-JUL-18,01-JUL-18,01-JUL-18,"N","LEON","Non-MSA","Y","Y","Y"
194562020,19456,2020,"TX1460000","TX1460000","","N","N",,"I","LIBERTY","LIBERTY CO SO LIBERTY","Liberty","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",63237,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",57,8,65,12,36,48,0,0,01-JAN-97,01-JAN-18,01-JAN-18,01-SEP-18,01-SEP-18,01-SEP-18,"N","LIBERTY","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
194582020,19458,2020,"TX1460300","TX1460300","","N","N",,"I","DAYTON","DAYTON PD","Dayton","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",8510,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,2,17,4,7,11,0,0,01-JAN-97,01-MAY-17,01-MAY-17,01-MAR-18,01-MAR-18,01-MAR-18,"N","LIBERTY","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
194622020,19462,2020,"TX1470200","TX1470200","","N","N",,"I","GROESBECK","GROESBECK POLICE DEPT","Groesbeck","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",4244,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,2,0,2,0,0,01-JAN-97,01-JUL-18,01-JUL-18,01-DEC-18,01-DEC-18,01-DEC-18,"N","LIMESTONE","Non-MSA","Y","Y","Y"
194632020,19463,2020,"TX1470300","TX1470300","","N","N",,"I","MEXIA","MEXIA PD","Mexia","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",7329,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,0,14,2,2,4,0,0,01-JAN-97,01-JAN-18,01-JAN-18,01-JUL-18,01-JUL-18,01-JUL-18,"N","LIMESTONE","Non-MSA","Y","Y","Y"
194652020,19465,2020,"TX1480000","TX1480000","","N","N",,"I","LIPSCOMB","LIPSCOMB CO SO LIPSCOMB","Lipscomb","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",3217,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-DEC-19,01-DEC-19,01-MAR-20,01-JAN-20,01-JAN-20,"N","LIPSCOMB","Non-MSA","Y","Y","Y"
194672020,19467,2020,"TX1490100","TX1490100","","N","N",,"I","THREE RIVERS","THREE RIVERS PD","Three Rivers","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1960,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",9,0,9,0,1,1,0,0,01-JAN-97,01-JUL-19,01-JUL-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","LIVE OAK","Non-MSA","Y","Y","Y"
194682020,19468,2020,"TX1500000","TX1500000","","N","N",,"I","LLANO","LLANO COUNTY SHERIFFS OFFICE","Llano","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",14440,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",23,7,30,1,18,19,0,0,01-JAN-97,01-MAY-19,01-MAY-19,01-AUG-19,01-JUL-19,01-JUL-19,"N","LLANO","Non-MSA","Y","Y","Y"
194692020,19469,2020,"TX1500100","TX1500100","","N","N",,"I","LLANO","LLANO PD","Llano","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3525,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-98,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","LLANO","Non-MSA","Y","Y","Y"
194702020,19470,2020,"TX1500500","TX1500500","","N","N",,"I","SUNRISE BEACH VILLAGE","SUNRISE BEACH VILLAGE POLICE DEPT","Sunrise Beach Village","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",806,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,2,0,2,0,0,01-JAN-97,01-JAN-19,01-JAN-19,01-AUG-19,01-JUL-19,,"N","LLANO","Non-MSA","Y","Y","Y"
194712020,19471,2020,"TX1510000","TX1510000","","N","N",,"I","LOVING","LOVING CO SO MENTONE","Loving","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",183,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,0,6,1,3,4,0,0,01-JAN-97,01-MAY-19,01-MAY-19,01-OCT-19,01-JUL-19,01-JUL-19,"N","LOVING","Non-MSA","Y","Y","Y"
194722020,19472,2020,"TX1520000","TX1520000","","N","N",,"I","LUBBOCK","LUBBOCK CO SO LUBBOCK","Lubbock","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",31709,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",164,149,313,35,141,176,0,0,01-JAN-97,01-MAY-98,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","LUBBOCK","Lubbock, TX","Y","Y","Y"
194732020,19473,2020,"TX1520100","TX1520100","","N","N",,"I","IDALOU","IDALOU PD","Idalou","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2308,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-97,01-JAN-19,01-JAN-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","LUBBOCK","Lubbock, TX","Y","Y","Y"
194742020,19474,2020,"TX1520200","TX1520200","","N","N",,"I","LUBBOCK","LUBBOCK PD","Lubbock","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",262146,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",5,"1C","Cities from 250,000 thru 499,999","1","All cities 250,000 or over","Y",1,"R","Y",402,29,431,44,82,126,0,0,01-JAN-97,01-OCT-17,01-OCT-17,01-MAR-18,01-MAR-18,01-MAR-18,"N","LUBBOCK","Lubbock, TX","Y","Y","Y"
